date,station,lat,lon,sst,anom,err,sst_roll_7d,sst_roll_14d,sst_roll_30d,sst_roll_90d,anom_roll_7d,anom_roll_14d,anom_roll_30d,sst_roc_3d,warm_degree_days_14d,above_avg
2021-11-16,Humboldt,40.875,235.875,13.34000015258789,0.8399999737739563,0.22999998927116394,13.44857120513916,13.435713972364153,12.804333019256593,11.831333033243816,0.8742856979370117,0.7857142644269126,-0.02400000300258398,-0.053333282470703125,10.999999701976776,1
2021-11-17,Humboldt,40.875,235.875,13.1899995803833,0.7099999785423279,0.22999998927116394,13.42428547995431,13.39857108252389,12.871333026885987,11.865999698638916,0.8728571278708321,0.7707142659596035,0.06566665961096683,-0.16666666666666666,10.789999723434448,1
2021-11-18,Humboldt,40.875,235.875,13.039999961853027,0.5899999737739563,0.25999999046325684,13.368571281433105,13.349999700273786,12.940999698638915,11.89933303197225,0.8414285523550851,0.7449999792235238,0.15799999429533879,-0.1466665267944336,10.429999709129333,1
2021-11-19,Humboldt,40.875,235.875,12.75999927520752,0.32999998331069946,0.22999998927116394,13.285714013235909,13.29357113157,12.994333012898762,11.925444136725531,0.7828571200370789,0.7114285528659821,0.23399999135484298,-0.19333362579345703,9.959999740123749,1
2021-11-20,Humboldt,40.875,235.875,12.799999237060547,0.38999998569488525,0.22999998927116394,13.18571390424456,13.253571101597377,13.039666334788004,11.94844413333469,0.7071428384099688,0.6942856950419289,0.30166665706783535,-0.13000011444091797,9.719999730587006,1
2021-11-21,Humboldt,40.875,235.875,12.789999961853027,0.4099999964237213,0.22999998927116394,13.057142530168806,13.221428258078438,13.083333015441895,11.972888575659859,0.6028571256569454,0.68499998322555,0.36799998773882786,-0.08333333333333333,9.5899997651577,1
2021-11-22,Humboldt,40.875,235.875,12.699999809265137,0.3499999940395355,0.22999998927116394,12.945713996887207,13.186428274427142,13.121999677022298,11.999333021375868,0.5171428407941546,0.673571412052427,0.4296666542068124,-0.01999982198079427,9.429999768733978,1
2021-11-23,Humboldt,40.875,235.875,12.529999732971191,0.19999998807907104,0.22999998927116394,12.829999651227679,13.139285428183419,13.142666339874268,12.023221906026205,0.42571427140917095,0.6499999846730914,0.4733333209529519,-0.08999983469645183,9.099999785423279,1
2021-11-24,Humboldt,40.875,235.875,12.279999732971191,-0.029999999329447746,0.22999998927116394,12.699999673025948,13.06214257649013,13.145333003997802,12.041444132063123,0.3199999888560602,0.5964285583634462,0.49866665303707125,-0.1700000762939453,8.379999816417694,0
2021-11-25,Humboldt,40.875,235.875,12.109999656677246,-0.17000000178813934,0.22999998927116394,12.567142486572266,12.967856884002686,13.138666343688964,12.056110795338949,0.21142856377576077,0.526428558065423,0.5149999851981799,-0.19666671752929688,7.569999814033508,0
2021-11-26,Humboldt,40.875,235.875,11.9399995803833,-0.3199999928474426,0.22999998927116394,12.449999673025948,12.867856843130928,13.113333002726238,12.071666346655952,0.11857142432459764,0.45071427218083826,0.5126666521032651,-0.19666671752929688,6.829999804496765,0
2021-11-27,Humboldt,40.875,235.875,11.809999465942383,-0.41999998688697815,0.22999998927116394,12.308571134294782,12.747142519269671,13.079332987467447,12.089555231730143,0.0028571425271885736,0.35499999046857866,0.501999985675017,-0.15666675567626953,5.909999847412109,0
2021-11-28,Humboldt,40.875,235.875,11.75,-0.44999998807907104,0.22999998927116394,12.15999971117292,12.608571120670863,13.039666334788004,12.109221903483073,-0.11999999811606747,0.24142856377043895,0.4859999860947331,-0.11999988555908203,4.769999861717224,0
2021-11-29,Humboldt,40.875,235.875,11.800000190734863,-0.3799999952316284,0.25,12.031428337097168,12.488571166992188,12.991666348775228,12.126110797458225,-0.2242857108690909,0.14642856496253184,0.46133332010358574,-0.046666463216145836,3.819999873638153,0
2021-11-30,Humboldt,40.875,235.875,11.920000076293945,-0.22999998927116394,0.22999998927116394,11.94428552900042,12.387142590114049,12.947999699910481,12.140888574388292,-0.2857142790619816,0.06999999617359468,0.44133332030226785,0.0366668701171875,2.9799998998641968,0
2021-12-01,Humboldt,40.875,235.875,11.889999389648438,-0.23999999463558197,0.22999998927116394,11.888571194240026,12.294285433632988,12.900333023071289,12.151333014170328,-0.31571427839142935,0.0021428552323154043,0.41733332083870966,0.046666463216145836,2.269999921321869,0
2021-12-02,Humboldt,40.875,235.875,11.779999732971191,-0.32999998331069946,0.23999999463558197,11.841428347996303,12.204285417284284,12.839666366577148,12.160666349199083,-0.33857141860893797,-0.06357142741658858,0.380333322348694,-0.006666819254557292,1.6799999475479126,0
2021-12-03,Humboldt,40.875,235.875,11.75,-0.32999998331069946,0.25,11.814285550798688,12.132142611912318,12.77433303197225,12.17199968761868,-0.3399999886751175,-0.11071428217525993,0.33866665766884885,-0.05666669209798177,1.3499999642372131,0
2021-12-04,Humboldt,40.875,235.875,11.819999694824219,-0.23999999463558197,0.25999999046325684,11.815714154924665,12.062142644609724,12.710999711354573,12.183444129096138,-0.3142857040677752,-0.1557142807702933,0.2989999915783604,-0.023333231608072918,0.9599999785423279,0
2021-12-05,Humboldt,40.875,235.875,11.779999732971191,-0.25,0.22999998927116394,11.819999831063408,11.989999771118164,12.65199972788493,12.189999686347115,-0.28571427719933645,-0.20285713765770197,0.2639999931678176,0.0,0.5499999821186066,0
2021-12-06,Humboldt,40.875,235.875,11.679999351501465,-0.3199999928474426,0.25999999046325684,11.802856854030065,11.917142595563616,12.595999717712402,12.19799967871772,-0.2771428482873099,-0.2507142795782004,0.2323333268985152,-0.02333354949951172,0.19999998807907104,0
2021-12-07,Humboldt,40.875,235.875,11.479999542236328,-0.5,0.22999998927116394,11.739999634878975,11.842142581939697,12.537333043416341,12.202333005269368,-0.31571427839142935,-0.3007142787267055,0.1976666615034143,-0.11333338419596355,0.0,0
2021-12-08,Humboldt,40.875,235.875,11.369999885559082,-0.5799999833106995,0.23999999463558197,11.66571399143764,11.777142592838832,12.4766663869222,12.20766634411282,-0.3642857053450176,-0.33999999186822344,0.16133332904428244,-0.13666661580403647,0.0,0
2021-12-09,Humboldt,40.875,235.875,11.289999961853027,-0.6399999856948853,0.22999998927116394,11.595714024135045,11.718571186065674,12.413333066304524,12.208444129096137,-0.40857141997132984,-0.3735714192901339,0.12233333047479392,-0.12999979654947916,0.0,0
2021-12-10,Humboldt,40.875,235.875,11.170000076293945,-0.7400000095367432,0.22999998927116394,11.512856892177037,11.663571221487862,12.340333080291748,12.205333020952013,-0.46714285228933605,-0.4035714204822268,0.07366666452338298,-0.10333315531412761,0.0,0
2021-12-11,Humboldt,40.875,235.875,11.239999771118164,-0.6399999856948853,0.26999998092651367,11.42999976021903,11.622856957571846,12.267333094278971,12.201555241478815,-0.5242857081549508,-0.419285706111363,0.025333331587413948,-0.04333337148030599,0.0,0
2021-12-12,Humboldt,40.875,235.875,11.130000114440918,-0.7299999594688416,0.25,11.337142671857562,11.578571251460485,12.193666426340739,12.199999692704942,-0.592857130936214,-0.4392857040677752,-0.02366666737943888,-0.053333282470703125,0.0,0
2021-12-13,Humboldt,40.875,235.875,11.079999923706055,-0.75,0.26999998092651367,11.251428467886788,11.527142660958427,12.112999757130941,12.20133302476671,-0.6542857033865792,-0.4657142758369446,-0.07933333261559407,-0.030000050862630207,0.0,0
2021-12-14,Humboldt,40.875,235.875,10.869999885559082,-0.9399999976158142,0.22999998927116394,11.164285659790039,11.452142647334508,12.018999767303466,12.200666364034017,-0.7171428459031242,-0.5164285621472767,-0.1486666653926174,-0.12333329518636067,0.0,0
2021-12-15,Humboldt,40.875,235.875,10.920000076293945,-0.85999995470047,0.26999998092651367,11.099999972752162,11.382856982094902,11.933666451772053,12.199777475992839,-0.7571428418159485,-0.560714273580483,-0.2089999968186021,-0.07000001271565755,0.0,0
2021-12-16,Humboldt,40.875,235.875,10.929999351501465,-0.8299999833106995,0.22999998927116394,11.04857131413051,11.322142669132777,11.85333309173584,12.197110801272922,-0.7842856986182076,-0.5964285592947688,-0.26466666205475725,-0.05000019073486328,0.0,0
2021-12-17,Humboldt,40.875,235.875,10.979999542236328,-0.7599999904632568,0.22999998927116394,11.021428380693708,11.267142636435372,11.779666423797607,12.190666357676188,-0.7871428387505668,-0.6271428455199514,-0.3136666610216101,0.036666552225748696,0.0,0
2021-12-18,Humboldt,40.875,235.875,10.920000076293945,-0.8100000023841858,0.22999998927116394,10.975714138575963,11.202856949397496,11.708999760945638,12.18355525334676,-0.8114285554204669,-0.6678571317877088,-0.3603333268935482,0.0,0.0,0
2021-12-19,Humboldt,40.875,235.875,11.0,-0.7099999785423279,0.25999999046325684,10.95714269365583,11.147142682756696,11.65033311843872,12.178110811445448,-0.8085714152881077,-0.7007142731121608,-0.39499999228864907,0.02333354949951172,0.0,0
2021-12-20,Humboldt,40.875,235.875,10.969999313354492,-0.7199999690055847,0.25999999046325684,10.941428320748466,11.096428394317627,11.589333120981852,12.168333032396104,-0.8042856965746198,-0.7292856999805996,-0.43199999077866474,-0.003333409627278646,0.0,0
2021-12-21,Humboldt,40.875,235.875,10.779999732971191,-0.8999999761581421,0.22999998927116394,10.928571156093053,11.046428407941546,11.522333113352458,12.157221921284993,-0.7985714077949524,-0.7578571268490383,-0.4756666565313935,-0.04666678110758463,0.0,0
2021-12-22,Humboldt,40.875,235.875,10.75,-0.9099999666213989,0.23999999463558197,10.904285430908203,11.002142701830183,11.457333119710286,12.14788858625624,-0.8057142666407994,-0.781428554228374,-0.5176666552200914,-0.08333333333333333,0.0,0
2021-12-23,Humboldt,40.875,235.875,10.719999313354492,-0.9300000071525574,0.23999999463558197,10.874285425458636,10.961428369794573,11.39699977238973,12.137666363186307,-0.8199999843324933,-0.8021428414753505,-0.5553333217278122,-0.08333333333333333,0.0,0
2021-12-24,Humboldt,40.875,235.875,10.699999809265137,-0.9300000071525574,0.22999998927116394,10.834285463605609,10.927856922149658,11.344333108266195,12.128110811445449,-0.8442857010023934,-0.8157142698764801,-0.5853333219885826,-0.026666641235351562,0.0,0
2021-12-25,Humboldt,40.875,235.875,10.649999618530273,-0.9699999690055847,0.22999998927116394,10.795713969639369,10.885714054107666,11.295666440327961,12.118444146050347,-0.8671428390911647,-0.8392856972558158,-0.6119999875624974,-0.03333346048990885,0.0,0
2021-12-26,Humboldt,40.875,235.875,10.609999656677246,-0.9899999499320984,0.23999999463558197,10.739999634878975,10.848571164267403,11.251333109537761,12.10555525885688,-0.9071428350039891,-0.8578571251460484,-0.6343333194653193,-0.036666552225748696,0.0,0
2021-12-27,Humboldt,40.875,235.875,10.579999923706055,-1.0099999904632568,0.23999999463558197,10.68428543635777,10.812856878553118,11.21033312479655,12.08633304172092,-0.9485714094979423,-0.8764285530362811,-0.6539999862511953,-0.039999961853027344,0.0,0
2021-12-28,Humboldt,40.875,235.875,10.510000228881836,-1.059999942779541,0.25999999046325684,10.64571407863072,10.787142617361885,11.16899979909261,12.059444162580702,-0.9714285475867135,-0.8849999776908329,-0.6743333180745442,-0.046666463216145836,0.0,0
2021-12-29,Humboldt,40.875,235.875,10.380000114440918,-1.1699999570846558,0.22999998927116394,10.592856952122279,10.748571191515241,11.121666463216146,12.027777502271864,-1.0085714033671789,-0.9071428350039891,-0.7006666501363118,-0.07666651407877605,0.0,0
2021-12-30,Humboldt,40.875,235.875,10.279999732971191,-1.2599999904632568,0.22999998927116394,10.52999986921038,10.702142647334508,11.066999785105388,11.995777501000298,-1.05571425812585,-0.9378571212291718,-0.7349999835093816,-0.10000006357828777,0.0,0
2021-12-31,Humboldt,40.875,235.875,10.109999656677246,-1.4199999570846558,0.22999998927116394,10.445714133126396,10.639999798366002,11.007666460673015,11.963777499728733,-1.1257142509732927,-0.9849999759878431,-0.7743333155910174,-0.13333352406819662,0.0,0
2022-01-01,Humboldt,40.875,235.875,9.969999313354492,-1.5399999618530273,0.22999998927116394,10.348571232386998,10.572142601013184,10.947333113352459,11.929666381412082,-1.2071428213800703,-1.0371428302356176,-0.814666648209095,-0.13666693369547525,0.0,0
2022-01-02,Humboldt,40.875,235.875,9.9399995803833,-1.559999942779541,0.22999998927116394,10.252856935773577,10.496428285326276,10.8869997660319,11.895999717712403,-1.2885713917868478,-1.0978571133954185,-0.8556666468580564,-0.11333338419596355,0.0,0
2022-01-03,Humboldt,40.875,235.875,10.09999942779541,-1.3700000047683716,0.23999999463558197,10.18428543635777,10.43428543635777,10.829666423797608,11.86711082458496,-1.339999965259007,-1.1442856873784746,-0.8933333138624827,-0.003333409627278646,0.0,0
2022-01-04,Humboldt,40.875,235.875,10.199999809265137,-1.2599999904632568,0.25999999046325684,10.139999662126813,10.392856870378766,10.776999759674073,11.842666382259793,-1.368571400642395,-1.1699999741145544,-0.926999980211258,0.07666683197021484,0.0,0
2022-01-05,Humboldt,40.875,235.875,10.079999923706055,-1.3700000047683716,0.25,10.097142492021833,10.344999722072057,10.723666445414226,11.82233304977417,-1.397142836025783,-1.2028571196964808,-0.9619999806086222,0.04666678110758463,0.0,0
2022-01-06,Humboldt,40.875,235.875,10.429999351501465,-1.0,0.25,10.11857100895473,10.324285439082555,10.688666439056396,11.808777491251627,-1.3599999802453178,-1.207857119185584,-0.9786666472752888,0.10999997456868489,0.0,0
2022-01-07,Humboldt,40.875,235.875,10.539999961853027,-0.8799999952316284,0.22999998927116394,10.17999962397984,10.312856878553118,10.660999774932861,11.79588860405816,-1.282857128552028,-1.2042856897626604,-0.9886666476726532,0.11333338419596355,0.0,0
2022-01-08,Humboldt,40.875,235.875,10.420000076293945,-0.9799999594688416,0.22999998927116394,10.244285447256905,10.296428339821952,10.63199977874756,11.784999720255534,-1.2028571282114302,-1.2049999747957503,-0.999999980131785,0.11333338419596355,0.0,0
2022-01-09,Humboldt,40.875,235.875,10.460000038146973,-0.9300000071525574,0.22999998927116394,10.318571226937431,10.285714081355504,10.608333110809326,11.776444170210096,-1.1128571374075753,-1.2007142645972115,-1.0063333133856456,0.010000228881835938,0.0,0
2022-01-10,Humboldt,40.875,235.875,10.519999504089355,-0.8499999642372131,0.22999998927116394,10.378571237836566,10.281428337097168,10.584333101908365,11.768999724917942,-1.0385714173316956,-1.1892856912953513,-1.0133333126703898,-0.006666819254557292,0.0,0
2022-01-11,Humboldt,40.875,235.875,10.529999732971191,-0.8199999928474426,0.22999998927116394,10.425714084080287,10.282856873103551,10.564333089192708,11.760110833909776,-0.9757142748151507,-1.1721428377287728,-1.01633331378301,0.036666552225748696,0.0,0
2022-01-12,Humboldt,40.875,235.875,10.699999809265137,-0.6399999856948853,0.22999998927116394,10.514285496303014,10.305713994162423,10.551666418711344,11.753666390313043,-0.8714285578046527,-1.1342856969152177,-1.012666646639506,0.07999992370605469,0.0,0
2022-01-13,Humboldt,40.875,235.875,10.769999504089355,-0.550000011920929,0.22999998927116394,10.562856946672712,10.34071397781372,10.548333072662354,11.746555275387234,-0.8071428452219281,-1.083571412733623,-0.9996666471163432,0.08333333333333333,0.0,0
2022-01-14,Humboldt,40.875,235.875,10.859999656677246,-0.44999998807907104,0.22999998927116394,10.608571188790458,10.39428540638515,10.54633305867513,11.739777501424154,-0.7457142727715629,-1.0142857006617956,-0.9859999815622965,0.10999997456868489,0.0,0
2022-01-15,Humboldt,40.875,235.875,10.789999961853027,-0.5,0.22999998927116394,10.661428315298897,10.452856881277901,10.541666412353516,11.733110841115316,-0.6771428499902997,-0.9399999891008649,-0.9749999821186066,0.030000050862630207,0.0,0
2022-01-16,Humboldt,40.875,235.875,10.739999771118164,-0.5399999618530273,0.22999998927116394,10.701428277151924,10.509999752044678,10.53366641998291,11.728221956888834,-0.6214285578046527,-0.8671428476061139,-0.967666647831599,-0.009999910990397135,0.0,0
2022-01-17,Humboldt,40.875,235.875,10.670000076293945,-0.6100000143051147,0.22999998927116394,10.72285693032401,10.550714084080287,10.525333086649576,11.72511084874471,-0.5871428506714957,-0.8128571340015956,-0.9609999815622966,-0.06333319346110027,0.0,0
2022-01-18,Humboldt,40.875,235.875,10.4399995803833,-0.8299999833106995,0.25,10.709999765668597,10.567856924874443,10.506666405995686,11.717110845777723,-0.5885714207376752,-0.782142847776413,-0.9649999817212422,-0.11666679382324219,0.0,0
2022-01-19,Humboldt,40.875,235.875,10.319999694824219,-0.9399999976158142,0.22999998927116394,10.65571403503418,10.584999765668597,10.484999752044677,11.704666402604845,-0.631428565297808,-0.7514285615512303,-0.9723333160082499,-0.1400000254313151,0.0,0
2022-01-20,Humboldt,40.875,235.875,10.329999923706055,-0.9300000071525574,0.22999998927116394,10.592856952122279,10.577856949397496,10.469999758402507,11.69188862906562,-0.6857142789023263,-0.7464285620621273,-0.9733333170413971,-0.11333338419596355,0.0,0
2022-01-21,Humboldt,40.875,235.875,10.630000114440918,-0.6200000047683716,0.22999998927116394,10.559999874659947,10.584285531725202,10.465999762217203,11.681777519649929,-0.7099999955722264,-0.7278571341718946,-0.9636666516462962,0.06333351135253906,0.0,0
2022-01-22,Humboldt,40.875,235.875,11.210000038146973,-0.029999999329447746,0.22999998927116394,10.619999885559082,10.64071410042899,10.482333119710287,11.673999743991429,-0.642857138333576,-0.6599999941619379,-0.9336666513855258,0.29666678110758465,0.0,0
2022-01-23,Humboldt,40.875,235.875,11.059999465942383,-0.17999999225139618,0.22999998927116394,10.665714127676827,10.683571202414376,10.494333108266195,11.661333073510065,-0.5914285712476287,-0.6064285645261407,-0.9086666508888205,0.24333318074544272,0.0,0
2022-01-24,Humboldt,40.875,235.875,10.859999656677246,-0.3799999952316284,0.22999998927116394,10.692856924874443,10.707856927599225,10.501333109537761,11.64522196451823,-0.5585714256657022,-0.572857138168599,-0.8889999850963552,0.07666651407877605,0.0,0
2022-01-25,Humboldt,40.875,235.875,10.729999542236328,-0.5099999904632568,0.25,10.734285490853447,10.722142628261022,10.505333105723063,11.623333072662353,-0.5128571409732103,-0.5507142808554428,-0.8729999864473938,-0.1600001653035482,0.0,0
2022-01-26,Humboldt,40.875,235.875,10.6899995803833,-0.5399999618530273,0.22999998927116394,10.787142617361885,10.721428326198033,10.508999760945638,11.599555291069878,-0.45571427872138365,-0.5435714220095959,-0.8573333188270529,-0.12333329518636067,0.0,0
2022-01-27,Humboldt,40.875,235.875,10.75,-0.4699999988079071,0.22999998927116394,10.847142628261022,10.71999979019165,10.516999753316243,11.575221962398953,-0.38999999181500505,-0.5378571353586656,-0.8376666540279984,-0.036666552225748696,0.0,0
2022-01-28,Humboldt,40.875,235.875,10.729999542236328,-0.4899999797344208,0.22999998927116394,10.861428260803223,10.710714067731585,10.528666400909424,11.547333070966932,-0.37142855966729776,-0.5407142776197621,-0.8149999881163239,0.0,0.0,0
2022-01-29,Humboldt,40.875,235.875,10.829999923706055,-0.3799999952316284,0.22999998927116394,10.807142530168806,10.713571207863945,10.546999740600587,11.520666408538819,-0.421428559081895,-0.5321428487077355,-0.7856666549419363,0.04666678110758463,0.0,0
2022-01-30,Humboldt,40.875,235.875,10.809999465942383,-0.4099999964237213,0.22999998927116394,10.77142824445452,10.718571186065674,10.57033306757609,11.492777517106799,-0.4542857025350843,-0.5228571368913565,-0.7519999895865719,0.01999982198079427,0.0,0
2022-01-31,Humboldt,40.875,235.875,10.739999771118164,-0.4699999988079071,0.22999998927116394,10.754285403660365,10.723571164267403,10.595999749501546,11.460999743143718,-0.4671428459031241,-0.5128571357844132,-0.7163333241517346,0.003333409627278646,0.0,0
2022-02-01,Humboldt,40.875,235.875,10.550000190734863,-0.6499999761581421,0.22999998927116394,10.728571210588727,10.731428350721087,10.616333103179931,11.425888633728027,-0.4871428438595363,-0.49999999241637333,-0.6859999919310212,-0.09333324432373047,0.0,0
2022-02-02,Humboldt,40.875,235.875,10.319999694824219,-0.8700000047683716,0.22999998927116394,10.675714084080287,10.731428350721087,10.623666445414225,11.388110860188801,-0.5342857071331569,-0.49499999292727026,-0.6693333252643545,-0.16333325703938803,0.0,0
2022-02-03,Humboldt,40.875,235.875,10.15999984741211,-1.0299999713897705,0.22999998927116394,10.591428347996303,10.719285488128662,10.622333113352457,11.35044420030382,-0.6142857032162803,-0.5021428475156426,-0.661666657961905,-0.19333330790201822,0.0,0
2022-02-04,Humboldt,40.875,235.875,10.059999465942383,-1.1299999952316284,0.22999998927116394,10.495714051382881,10.678571156093053,10.621666431427002,11.313777531517877,-0.7057142768587384,-0.5385714182630181,-0.6536666576440135,-0.1633335749308268,0.0,0
2022-02-05,Humboldt,40.875,235.875,10.279999732971191,-0.8999999761581421,0.22999998927116394,10.417142595563616,10.612142562866211,10.616666444142659,11.280888642205133,-0.779999988419669,-0.600714273750782,-0.6503333235159516,-0.013333320617675781,0.0,0
2022-02-06,Humboldt,40.875,235.875,10.40999984741211,-0.7699999809265137,0.22999998927116394,10.359999792916435,10.565714018685478,10.61233310699463,11.24999975628323,-0.8314285576343536,-0.642857130084719,-0.6466666563724478,0.08333333333333333,0.0,0
2022-02-07,Humboldt,40.875,235.875,10.260000228881836,-0.9199999570846558,0.22999998927116394,10.291428429739815,10.522856916700091,10.606999778747559,11.217444207933214,-0.8957142659596035,-0.6814285559313638,-0.6446666562929749,0.0666669209798177,0.0,0
2022-02-08,Humboldt,40.875,235.875,10.229999542236328,-0.9399999976158142,0.22999998927116394,10.245714051382881,10.487142630985804,10.599333095550538,11.18266642888387,-0.9371428404535566,-0.7121428421565464,-0.6449999893084168,-0.016666730244954426,0.0,0
2022-02-09,Humboldt,40.875,235.875,10.309999465942383,-0.85999995470047,0.22999998927116394,10.244285447256905,10.459999765668597,10.592333094278972,11.14799976348877,-0.9357142618724278,-0.7349999845027924,-0.6453333223238588,-0.03333346048990885,0.0,0
2022-02-10,Humboldt,40.875,235.875,10.649999618530273,-0.5099999904632568,0.22999998927116394,10.314285414559501,10.452856881277901,10.596333090464274,11.118110868665907,-0.8614285503114972,-0.7378571267638888,-0.6349999889110526,0.12999979654947916,0.0,0
2022-02-11,Humboldt,40.875,235.875,10.899999618530273,-0.25,0.22999998927116394,10.43428543635777,10.464999743870326,10.602999750773112,11.089221975538466,-0.7357142652784076,-0.720714271068573,-0.6219999893878897,0.22333335876464844,0.0,0
2022-02-12,Humboldt,40.875,235.875,10.84999942779541,-0.29999998211860657,0.22999998927116394,10.515713964189802,10.466428279876709,10.605666414896648,11.05766641828749,-0.6499999804156167,-0.7149999844176429,-0.6136666550611456,0.17999998728434244,0.0,0
2022-02-13,Humboldt,40.875,235.875,10.489999771118164,-0.6599999666213989,0.22999998927116394,10.527142524719238,10.443571158817836,10.593333085378012,11.024444198608398,-0.6342856926577431,-0.7328571251460484,-0.6206666543458899,-0.053333282470703125,0.0,0
2022-02-14,Humboldt,40.875,235.875,10.15999984741211,-0.9799999594688416,0.22999998927116394,10.512856755937849,10.402142592838832,10.572333081563313,10.989110861884223,-0.6428571215697697,-0.7692856937646866,-0.6366666529948513,-0.24666659037272134,0.0,0
2022-02-15,Humboldt,40.875,235.875,10.139999389648438,-1.0,0.22999998927116394,10.499999591282435,10.37285682133266,10.552333068847656,10.955221970876059,-0.6514285504817963,-0.7942856954676765,-0.6519999875997503,-0.23666667938232422,0.0,0
2022-02-16,Humboldt,40.875,235.875,9.989999771118164,-1.1399999856948853,0.22999998927116394,10.45428534916469,10.349285398210798,10.529666392008464,10.921333079867892,-0.6914285549095699,-0.8135714083909988,-0.6696666533127427,-0.16666666666666666,0.0,0
2022-02-17,Humboldt,40.875,235.875,9.809999465942383,-1.3299999237060547,0.22999998927116394,10.33428532736642,10.32428537096296,10.508666388193767,10.888555304209392,-0.8085714025156838,-0.8349999764135906,-0.6863333179925879,-0.11666679382324219,0.0,0
2022-02-18,Humboldt,40.875,235.875,9.859999656677246,-1.2699999809265137,0.22999998927116394,10.18571390424456,10.309999670301165,10.493333053588866,10.855888642205132,-0.9542856855051858,-0.8449999753917966,-0.6973333174362779,-0.09333324432373047,0.0,0
2022-02-19,Humboldt,40.875,235.875,9.899999618530273,-1.2300000190734863,0.25999999046325684,10.049999645778112,10.282856804983956,10.478999710083007,10.823777527279324,-1.0871428336415971,-0.8685714070286069,-0.7073333178336422,-0.030000050862630207,0.0,0
2022-02-20,Humboldt,40.875,235.875,9.619999885559082,-1.5099999904632568,0.25999999046325684,9.9257139478411,10.226428236280169,10.445333035786946,10.789555305904813,-1.2085714084761483,-0.9214285505669457,-0.7369999840234717,-0.06333319346110027,0.0,0
2022-02-21,Humboldt,40.875,235.875,9.559999465942383,-1.559999942779541,0.22999998927116394,9.839999607631139,10.176428181784493,10.39033301671346,10.756555302937825,-1.2914285489491053,-0.9671428352594376,-0.7879999821384748,-0.10000006357828777,0.0,0
2022-02-22,Humboldt,40.875,235.875,9.559999465942383,-1.559999942779541,0.22999998927116394,9.757142475673131,10.128571033477783,10.34033301671346,10.726333077748617,-1.3714285407747542,-1.0114285456282752,-0.8339999804894129,-0.11333338419596355,0.0,0
2022-02-23,Humboldt,40.875,235.875,9.460000038146973,-1.659999966621399,0.22999998927116394,9.681428228105817,10.067856788635254,10.293666362762451,10.696888637542724,-1.4457142523356847,-1.0685714036226273,-0.8766666462024053,-0.053333282470703125,0.0,0
2022-02-24,Humboldt,40.875,235.875,9.519999504089355,-1.5999999046325684,0.22999998927116394,9.639999662126813,9.987142494746617,10.253333028157552,10.669999747806125,-1.4842856781823295,-1.1464285403490067,-0.9129999766747157,-0.013333320617675781,0.0,0
2022-02-25,Humboldt,40.875,235.875,9.569999694824219,-1.5399999618530273,0.22999998927116394,9.59857109614781,9.892142500196185,10.215999698638916,10.645110861460369,-1.5228571040289742,-1.23857139476708,-0.946333310008049,0.003333409627278646,0.0,0
2022-02-26,Humboldt,40.875,235.875,9.739999771118164,-1.3700000047683716,0.22999998927116394,9.575713975088936,9.812856810433525,10.182333024342855,10.622777525583903,-1.5428571019853865,-1.3149999678134918,-0.9763333102067312,0.09333324432373047,0.0,0
2022-02-27,Humboldt,40.875,235.875,9.779999732971191,-1.3399999141693115,0.23999999463558197,9.59857109614781,9.762142521994454,10.150666364034016,10.600333076053195,-1.518571376800537,-1.3635713926383428,-1.0046666413545609,0.08666674296061198,0.0,0
2022-02-28,Humboldt,40.875,235.875,9.779999732971191,-1.3299999237060547,0.22999998927116394,9.629999705723353,9.734999656677246,10.115666357676188,10.57655529446072,-1.4857142312186105,-1.3885713900838579,-1.0363333056370416,0.07000001271565755,0.0,0
2022-03-01,Humboldt,40.875,235.875,9.84999942779541,-1.2599999904632568,0.25,9.671428271702357,9.714285373687744,10.083666356404622,10.553888628217909,-1.442857095173427,-1.4071428179740906,-1.064666638771693,0.036666552225748696,0.0,0
2022-03-02,Humboldt,40.875,235.875,9.869999885559082,-1.2400000095367432,0.2800000011920929,9.729999678475517,9.705713953290667,10.05466636021932,10.532666407691108,-1.3828571013041906,-1.4142856768199377,-1.0903333057959874,0.030000050862630207,0.0,0
2022-03-03,Humboldt,40.875,235.875,9.65999984741211,-1.4499999284744263,0.25,9.749999727521624,9.694999694824219,10.024999682108561,10.509444183773464,-1.3614285332815987,-1.4228571057319641,-1.116999970873197,-0.039999961853027344,0.0,0
2022-03-04,Humboldt,40.875,235.875,9.449999809265137,-1.649999976158142,0.22999998927116394,9.73285688672747,9.66571399143764,9.995999685923259,10.483110851711697,-1.3771428210394723,-1.4499999625342233,-1.1429999699195226,-0.1333332061767578,0.0,0
2022-03-05,Humboldt,40.875,235.875,9.269999504089355,-1.8299999237060547,0.22999998927116394,9.66571399143764,9.620713983263288,9.9663330078125,10.455221960279676,-1.442857095173427,-1.4928570985794067,-1.1696666349967322,-0.20000012715657553,0.0,0
2022-03-06,Humboldt,40.875,235.875,9.239999771118164,-1.8499999046325684,0.22999998927116394,9.58857113974435,9.59357111794608,9.938999684651693,10.428110853830974,-1.515714236668178,-1.5171428067343575,-1.1936666319767635,-0.1400000254313151,0.0,0
